REGIAO_EXERC;DE_EXERC;CIE_ESCOLA;UA_EXERC;NOME_UA_EXERC;MUNICIPIO_EXERC;QUADRO_EXERC;DI;CARGO_EXERC;NOME_CARGO_EXERC;CATEG_E;TT_DIAS_FALTA_MEDICA;TT_DIAS_FALTA_JUST;TT_DIAS_FALTA_INJUST;TT_DIAS_LIC_PREMIO;TT_DIAS_LIC_GESTANTE;TT_DIAS_LIC_ACID_TRAB;TT_DIAS_LIC_INTER_PARTIC;TOT_DIAS_AUSENCIAS;TOTAL_DIAS_MES;id_interno
CAPITAL;"D.E.REG. LESTE 5  ";1995;39959;EE JULIA AMALIA A.ANTUNES-PROF;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;272081
CAPITAL;"D.E.REG. LESTE 5  ";2012;39955;EE JOAO CLIMACO SILVA KRUSE-PF;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;165670
CAPITAL;"D.E.REG. LESTE 5  ";2161;39971;"EE SALVADOR ROCCO-PROF.      ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;221926
CAPITAL;"D.E.REG. LESTE 5  ";2173;39954;"EE JOAO BORGES-PROF.         ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;283556
CAPITAL;"D.E.REG. LESTE 5  ";2197;39951;EE IRENE DE LIMA PAIVA-PROFA.;"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;8;31;261251
CAPITAL;"D.E.REG. LESTE 5  ";2264;39967;"EE OSWALDO CATALANO           ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;347577
CAPITAL;"D.E.REG. LESTE 5  ";2264;39967;"EE OSWALDO CATALANO           ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;1;31;212595
CAPITAL;"D.E.REG. LESTE 5  ";41695;57235;EE GUILHERME GIORGI-COMENDADOR;"SAO PAULO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;300883
CAPITAL;"D.E.REG. LESTE 5  ";908940;76960;"EE MARIA PRESTES MAIA         ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;16;31;170171
CAPITAL;"D.E.REG. NORTE 1  ";0;23849;"D.E.REG. NORTE 1  ";"SAO PAULO                              ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;1;0;0;0;0;0;1;31;202558
CAPITAL;"D.E.REG. NORTE 1  ";24;39749;"EE GAVIAO PEIXOTO-BRIGADEIRO  ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;25;31;273379
CAPITAL;"D.E.REG. NORTE 1  ";36;39757;"EE JOAO SOLIMEO               ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;2;31;251847
CAPITAL;"D.E.REG. NORTE 1  ";36;39757;"EE JOAO SOLIMEO               ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;30;0;0;0;30;31;232315
CAPITAL;"D.E.REG. NORTE 1  ";139;39761;"EE MARIANO DE OLIVEIRA-PROF. ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;220578
CAPITAL;"D.E.REG. NORTE 1  ";206;39740;"EE ALIPIO DE BARROS-PROF.    ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;31;0;0;31;31;241592
CAPITAL;"D.E.REG. NORTE 1  ";224;39744;EE CANDIDO GONCALVES GOMIDE-PF;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;12;0;0;0;12;31;359376
CAPITAL;"D.E.REG. NORTE 1  ";280;39750;"EE HUMBERTO SOUZA MELLO-GAL. ";"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;20;31;197917
CAPITAL;"D.E.REG. NORTE 1  ";346;39787;"EE MANOEL DA NOBREGA-PADRE    ";"SAO PAULO                              ";QAE;1;4343;SECRETARIO DE ESCOLA;A;0;1;0;0;0;0;0;1;31;209192
CAPITAL;"D.E.REG. NORTE 1  ";361;39794;"EE PASQUALE PECCICACCO        ";"SAO PAULO                              ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;10;0;0;0;10;31;136337
CAPITAL;"D.E.REG. NORTE 1  ";361;39794;"EE PASQUALE PECCICACCO        ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;205773
CAPITAL;"D.E.REG. NORTE 1  ";474;39791;"EE MATHIAS AIRES              ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;201885
CAPITAL;"D.E.REG. NORTE 1  ";620;39772;EE ANTONIO E.SOUZA PENNA-PROF.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;160087
CAPITAL;"D.E.REG. NORTE 1  ";36444;39754;EE GENESIO DE ALMEIDA MOURA-DR;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;188664
CAPITAL;"D.E.REG. NORTE 1  ";36500;46718;EE GERALDO HOMERO F.OTTONI-PF.;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;209823
CAPITAL;"D.E.REG. NORTE 1  ";130321;27818;EE THAYANE L.C.VALCACER-PROFA.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;171332
CAPITAL;"D.E.REG. NORTE 1  ";290543;29808;EE OSCAR DIAS CORREIA-MINISTRO;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;212920
CAPITAL;"D.E.REG. NORTE 1  ";463061;95283;"EE ILHA DA JUVENTUDE          ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;132150
CAPITAL;"D.E.REG. NORTE 1  ";904247;69354;EE LEONIDAS HORTA MACEDO-PROF.;"SAO PAULO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;285599
CAPITAL;"D.E.REG. NORTE 1  ";907108;72071;"EE JACOB SALVADOR ZVEIBIL     ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;350404
CAPITAL;"D.E.REG. NORTE 1  ";907108;72071;"EE JACOB SALVADOR ZVEIBIL     ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;302681
CAPITAL;"D.E.REG. NORTE 1  ";922249;21338;"EE OSCAR BLOIS                ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;204327
CAPITAL;"D.E.REG. NORTE 1  ";923606;22925;"EE LUIZ SERGIO C.SANTOS-DEP. ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;160902
CAPITAL;"D.E.REG. NORTE 1  ";923624;22926;"EE PARQUE ANHANGUERA          ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;133572
CAPITAL;"D.E.REG. NORTE 1  ";924386;24449;EE VIRGINIA V.A.A.FREITAS PROF;"SAO PAULO                              ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;318457
CAPITAL;"D.E.REG. NORTE 1  ";924726;25204;"EE REGIANE C.MONTEIRO-PROFA. ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;242538
CAPITAL;"D.E.REG. NORTE 2  ";0;23850;"D.E.REG. NORTE 2  ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;2;0;0;0;0;0;2;31;179716
CAPITAL;"D.E.REG. NORTE 2  ";0;23850;"D.E.REG. NORTE 2  ";"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;2;0;0;0;0;0;2;31;179716
CAPITAL;"D.E.REG. NORTE 2  ";1016;39840;EE ALBERTO CARDOSO M.NETO-DR.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;138610
CAPITAL;"D.E.REG. NORTE 2  ";1065;39852;EE DAVID EUGENIO SANTOS-PROF.;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;31;0;0;31;31;295409
CAPITAL;"D.E.REG. NORTE 2  ";1089;39856;"EE GABRIELA MISTRAL           ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;184157
CAPITAL;"D.E.REG. NORTE 2  ";1090;39861;"EE JOSE MARIA REYS-PROF.     ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;302712
CAPITAL;"D.E.REG. NORTE 2  ";1132;39869;"EE PEDRO ALEXANDRINO          ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;363868
CAPITAL;"D.E.REG. NORTE 2  ";1181;39872;"EE RAFAEL MORAES LIMA-PROF.  ";"SAO PAULO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;428556
CAPITAL;"D.E.REG. NORTE 2  ";1181;39872;"EE RAFAEL MORAES LIMA-PROF.  ";"SAO PAULO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;28;0;0;31;31;478401
CAPITAL;"D.E.REG. NORTE 2  ";1181;39872;"EE RAFAEL MORAES LIMA-PROF.  ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;287951
CAPITAL;"D.E.REG. NORTE 2  ";1193;39871;"EE PHILOMENA BAYLAO-PROFA.   ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;241005
CAPITAL;"D.E.REG. NORTE 2  ";1200;39864;"EE LAEL DE MOURA PRADO-PROF. ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;250332
CAPITAL;"D.E.REG. NORTE 2  ";1284;39843;EE AMENAIDE BRAGA QUEIROZ-PROF;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;198990
CAPITAL;"D.E.REG. NORTE 2  ";37734;47930;EE ARLETE TEREZINHA PIZAO-PROF;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;136508
CAPITAL;"D.E.REG. NORTE 2  ";37795;46712;"EE JUSTINO CARDOSO-DR.       ";"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;225831
CAPITAL;"D.E.REG. NORTE 2  ";39226;52847;"EE LUIZ LAZARO ZAMENHOF       ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;31;31;177243
CAPITAL;"D.E.REG. NORTE 2  ";911537;80087;"EE DILSON FUNARO-MINISTRO     ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;22;0;0;22;31;269009
CAPITAL;"D.E.REG. NORTE 2  ";918748;1985;"EE FELICIO TONETTI            ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;150509
CAPITAL;"D.E.REG. NORTE 2  ";925184;26219;"EE SERGIO DA COSTA PROFESSOR  ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;30;31;190432
CAPITAL;"D.E.REG. NORTE 2  ";925184;26219;"EE SERGIO DA COSTA PROFESSOR  ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;251336
CAPITAL;"D.E.REG. SUL 1 ";0;23851;"D.E.REG. SUL 1 ";"SAO PAULO                              ";QSE;1;3905;ASSESSOR II;C;1;0;0;0;0;0;0;1;31;481005
CAPITAL;"D.E.REG. SUL 1 ";0;23851;"D.E.REG. SUL 1 ";"SAO PAULO                              ";QSE;1;3919;DIRETOR TECNICO II;C;0;1;0;0;0;0;0;1;31;345509
CAPITAL;"D.E.REG. SUL 1 ";0;23851;"D.E.REG. SUL 1 ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;1;0;0;0;0;0;1;31;339179
CAPITAL;"D.E.REG. SUL 1 ";0;23851;"D.E.REG. SUL 1 ";"SAO PAULO                              ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;A;0;1;0;0;0;0;0;1;31;295070
CAPITAL;"D.E.REG. SUL 1 ";4736;40211;"EE JOAO AMOS COMENIUS         ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;1;31;184715
CAPITAL;"D.E.REG. SUL 1 ";5034;45963;"EE MARTINS PENA               ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;19;31;246671
CAPITAL;"D.E.REG. SUL 1 ";5137;40269;EE ZENAIDE LOPES O.GODOY-PROFA;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;154533
CAPITAL;"D.E.REG. SUL 1 ";5162;40238;"EE ALBERTO CONTE-PROF.       ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;304111
CAPITAL;"D.E.REG. SUL 1 ";5174;40239;"EE LUIS ARROBAS MARTINS-DR.  ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;12;0;0;0;12;31;152749
CAPITAL;"D.E.REG. SUL 1 ";5198;40261;"EE PLINIO NEGRAO              ";"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;225579
CAPITAL;"D.E.REG. SUL 1 ";5204;40263;"EE KENNEDY-PRESIDENTE         ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;25;25;31;283138
CAPITAL;"D.E.REG. SUL 1 ";36286;46280;EE LAURO P.TRAVASSOS-PROF.DR.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;F;0;0;0;23;0;0;0;23;31;359627
CAPITAL;"D.E.REG. SUL 1 ";269384;29165;"EE FERNANDO GASPARIAN         ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;150874
CAPITAL;"D.E.REG. SUL 1 ";906530;71085;EE ETELVINA GOES MARCUCCI-PROF;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;2;31;147699
CAPITAL;"D.E.REG. SUL 1 ";906542;71086;"EE DIB AUDI                   ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;3;31;192174
CAPITAL;"D.E.REG. SUL 1 ";923503;22930;EE DOGIVAL BARROS GOMES-PROF.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;31;31;31;142386
CAPITAL;"D.E.REG. SUL 2 ";4996;40243;"EE DAVINA AGUIAR DIAS-PROFA. ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;1;31;316376
CAPITAL;"D.E.REG. SUL 2 ";36298;45962;"EE JOAO SUSSUMU HIRATA-DEP.  ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;31;31;302711
CAPITAL;"D.E.REG. SUL 2 ";38295;47956;"EE JOSE LINS DO REGO          ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;265961
CAPITAL;"D.E.REG. SUL 2 ";38295;47956;"EE JOSE LINS DO REGO          ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;157387
CAPITAL;"D.E.REG. SUL 2 ";41002;53581;"EE RONALDO G.PERETTI-PROF.   ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;244565
CAPITAL;"D.E.REG. SUL 2 ";41038;56639;"EE ANTONIO MANOEL ALVES LIMA  ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;218620
CAPITAL;"D.E.REG. SUL 2 ";41051;56640;EE CAROLINA CINTRA SILVEIRA-PF;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;1;0;0;0;0;1;31;190440
CAPITAL;"D.E.REG. SUL 2 ";41786;57266;EE JOSEPHINA CINTRA DAMIAO-PF.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;14;31;163068
CAPITAL;"D.E.REG. SUL 2 ";48720;62312;EE ARISTON OLIVEIRA-PROF.TEN.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;1;0;0;0;0;0;1;31;466037
CAPITAL;"D.E.REG. SUL 2 ";48720;62312;EE ARISTON OLIVEIRA-PROF.TEN.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;5;31;466284
CAPITAL;"D.E.REG. SUL 2 ";191905;27960;"EE EUDORO VILLELA             ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;4;31;147536
CAPITAL;"D.E.REG. SUL 2 ";461325;95200;"EE JARDIM IPE                 ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;31;31;198066
CAPITAL;"D.E.REG. SUL 2 ";900102;63900;"EE LEILA SABINO-PROFA.       ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;17;31;138660
CAPITAL;"D.E.REG. SUL 2 ";902263;67091;"EE MARGARIDA MARIA ALVES      ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;147372
CAPITAL;"D.E.REG. SUL 2 ";902512;67108;"EE MIGUEL MUNHOZ FILHO        ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;17;0;0;0;17;31;206169
CAPITAL;"D.E.REG. SUL 2 ";916791;89627;"EE AFIZ GEBARA-DR.           ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;255116
CAPITAL;"D.E.REG. SUL 2 ";923576;22936;"EE MARIA CARMO C.FERREIRA-D. ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;185835
CAPITAL;"D.E.REG. SUL 2 ";924696;25210;"EE JARDIM IRENE III           ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;361554
CAPITAL;"D.E.REG. SUL 2 ";924702;25211;EE SOLANGE A.L.AGUIAR-PROFA.;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;294510
CAPITAL;"D.E.REG. SUL 2 ";925524;26363;"EE WALDIR RODOLPHO DE CASTRO  ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;2;0;0;0;0;31;31;271836
CAPITAL;D.E.REG. CENTRO;322;39796;EE PEDRO MONTEIRO AMARAL CAP.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;30;31;346845
CAPITAL;D.E.REG. CENTRO;322;39796;EE PEDRO MONTEIRO AMARAL CAP.;"SAO PAULO                              ";QM-DOCENTE;3;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;207459
CAPITAL;D.E.REG. CENTRO;334;39788;"EE MANOEL DA NOBREGA PADRE    ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;155562
CAPITAL;D.E.REG. CENTRO;383;39771;"EE ANTOINE DE SAINT EXUPERY   ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;212786
CAPITAL;D.E.REG. CENTRO;449;39803;"EE TAUNAY VISCONDE            ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;21;0;0;21;31;331426
CAPITAL;D.E.REG. CENTRO;760;39804;"EE AFRANIO PEIXOTO            ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;305112
CAPITAL;D.E.REG. CENTRO;848;39823;"EE JOAQUIM LEME PRADO PROF.  ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;249424
CAPITAL;D.E.REG. CENTRO;942;39809;"EE BUENOS AIRES               ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;10;0;0;10;31;302530
CAPITAL;D.E.REG. CENTRO;1405;39903;"EE ROMAO PUIGARI              ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;13;31;299138
CAPITAL;D.E.REG. CENTRO;1521;39900;"EE PAULO LUIG FREI            ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;351847
CAPITAL;D.E.REG. CENTRO;1659;39879;"EE ANCHIETA PADRE             ";"SAO PAULO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;3;0;0;3;31;446704
CAPITAL;"D.E.REG. CENTRO OESTE ";3517;40097;EE MARINA CERQUEIRA CESAR-PROF;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;291668
CAPITAL;"D.E.REG. CENTRO OESTE ";3657;40086;EE E.A.C.A.MELO(DI CAVALCANTI);"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;1;0;0;0;0;0;1;31;479614
CAPITAL;"D.E.REG. CENTRO OESTE ";3736;40124;"EE LUDOVINA CREDIDIO PEIXOTO  ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;31;0;0;31;31;324155
CAPITAL;"D.E.REG. CENTRO OESTE ";4029;40153;EE FLAVIA VIZIBELI PIRRO-PROFA;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;479464
CAPITAL;"D.E.REG. CENTRO OESTE ";4121;40150;"EE EMYGDIO DE BARROS-PROF.   ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;178124
CAPITAL;"D.E.REG. CENTRO OESTE ";4194;40135;EE ADALGIZA S.SILVEIRA-PROFA.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;31;31;139748
CAPITAL;"D.E.REG. CENTRO OESTE ";4194;40135;EE ADALGIZA S.SILVEIRA-PROFA.;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;30;31;192995
CAPITAL;"D.E.REG. CENTRO OESTE ";4259;40168;"EE ADOLFO TRIPOLI-PROF.      ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;1;0;0;0;0;0;1;31;480485
CAPITAL;"D.E.REG. CENTRO OESTE ";37436;47950;"EE ALMEIDA JUNIOR-PROF.      ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;474001
CAPITAL;"D.E.REG. CENTRO OESTE ";38131;47951;"EE AUGUSTO AMARAL-DEPUTADO    ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;236620
CAPITAL;"D.E.REG. CENTRO OESTE ";904173;69347;"EE JOAO XXIII                 ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;247592
