REGIAO_EXERC;DE_EXERC;CIE_ESCOLA;UA_EXERC;NOME_UA_EXERC;MUNICIPIO_EXERC;QUADRO_EXERC;DI;CARGO_EXERC;NOME_CARGO_EXERC;CATEG_E;TT_DIAS_FALTA_MEDICA;TT_DIAS_FALTA_JUST;TT_DIAS_FALTA_INJUST;TT_DIAS_LIC_PREMIO;TT_DIAS_LIC_GESTANTE;TT_DIAS_LIC_PATERNIDADE;TT_DIAS_LIC_ACID_TRAB;TT_DIAS_LIC_INTER_PARTIC;TOT_DIAS_AUSENCIAS;TOTAL_DIAS_MES;id_interno
CAPITAL;"D.E.REG. CENTRO OESTE ";3585;40096;EE MANUEL CIRIDIAO BUARQUE-PF.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;226191
CAPITAL;"D.E.REG. CENTRO OESTE ";3840;40116;"EE CARLOS M.PEREIRA SANTOS    ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;0;15;31;283789
CAPITAL;"D.E.REG. CENTRO OESTE ";3924;40165;"EE NAPOLEAO C.FREIRE-PROF.   ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;31;0;0;0;0;31;31;335057
CAPITAL;"D.E.REG. CENTRO OESTE ";3955;40158;"EE KEIZO ISHIHARA             ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;138122
CAPITAL;"D.E.REG. CENTRO OESTE ";4121;40150;"EE EMYGDIO DE BARROS-PROF.   ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;165511
CAPITAL;"D.E.REG. CENTRO OESTE ";4832;40231;"EE RUI BLOEM                  ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;2;0;0;0;0;0;0;2;31;242314
CAPITAL;"D.E.REG. CENTRO OESTE ";37597;47949;"EE ALCIDES DA COSTA VIDIGAL   ";"SAO PAULO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;0;31;31;458414
CAPITAL;"D.E.REG. CENTRO OESTE ";37597;47949;"EE ALCIDES DA COSTA VIDIGAL   ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;166841
CAPITAL;"D.E.REG. CENTRO OESTE ";904173;69347;"EE JOAO XXIII                 ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;21;0;0;0;21;31;243553
CAPITAL;"D.E.REG. CENTRO OESTE ";904173;69347;"EE JOAO XXIII                 ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;273995
CAPITAL;D.E.REG. CENTRO SUL;1685;39926;"EE MARIO CASASSANTA-PROF.    ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;20;31;167280
CAPITAL;D.E.REG. CENTRO SUL;1739;39908;"EE ANDRE DREYFUS-PROF.       ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;192478
CAPITAL;D.E.REG. CENTRO SUL;3724;40131;EE ROLDAO LOPES DE BARROS-PROF;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;245097
CAPITAL;D.E.REG. CENTRO SUL;3827;40130;"EE RODRIGUES ALVES            ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;6;0;0;0;0;0;6;31;203516
CAPITAL;D.E.REG. CENTRO SUL;4273;40177;"EE DEMOSTHENES MARQUES-PROF. ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;152828
CAPITAL;D.E.REG. CENTRO SUL;4273;40177;"EE DEMOSTHENES MARQUES-PROF. ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;303333
CAPITAL;D.E.REG. CENTRO SUL;4303;40172;"EE ADELINA ISSA ASHCAR        ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;344749
CAPITAL;D.E.REG. CENTRO SUL;4339;40175;"EE ATALIBA DE OLIVEIRA-PROF. ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;188264
CAPITAL;D.E.REG. CENTRO SUL;4418;40190;"EE NOSSA SENHORA APARECIDA    ";"SAO PAULO                              ";QM-DOCENTE;2;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;0;28;31;2254979
CAPITAL;D.E.REG. CENTRO SUL;4418;40190;"EE NOSSA SENHORA APARECIDA    ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;239351
CAPITAL;D.E.REG. CENTRO SUL;4479;40173;"EE ALEXANDRE DE GUSMAO        ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;283145
CAPITAL;D.E.REG. CENTRO SUL;38143;50924;EE CAETANO DE CAMPOS-ACLIMACAO;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;5;31;337883
CAPITAL;D.E.REG. CENTRO SUL;38155;48087;"EE RUBENS DO AMARAL-DEPUTADO  ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;274073
CAPITAL;"D.E.REG. LESTE 1  ";0;23844;"D.E.REG. LESTE 1  ";"SAO PAULO                              ";QSE;1;3899;ANALISTA  ADMINISTRATIVO;A;0;3;0;0;0;0;0;0;3;31;244273
CAPITAL;"D.E.REG. LESTE 1  ";2380;40008;"EE SANTOS DUMONT              ";"SAO PAULO                              ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;0;31;31;155282
CAPITAL;"D.E.REG. LESTE 1  ";2422;39987;"EE GABRIEL ORTIZ-PROF.       ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;144304
CAPITAL;"D.E.REG. LESTE 1  ";2513;40005;"EE NOSSA SENHORA DA PENHA     ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;228725
CAPITAL;"D.E.REG. LESTE 1  ";2550;39999;EE MARIA AP.CASTRO MASIERO-PF.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;240921
CAPITAL;"D.E.REG. LESTE 1  ";2665;39983;"EE SOUZA QUEIROZ-BARAO        ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;194076
CAPITAL;"D.E.REG. LESTE 1  ";2719;40014;"EE CAETANO MIELLE-PROF.      ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;19;31;234211
CAPITAL;"D.E.REG. LESTE 1  ";2756;40018;EE EUNICE LAUREANO SILVA-PROFA;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;24;31;175139
CAPITAL;"D.E.REG. LESTE 1  ";2781;40022;"EE JOSE DE CARVALHO-PADRE     ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;301997
CAPITAL;"D.E.REG. LESTE 1  ";2781;40022;"EE JOSE DE CARVALHO-PADRE     ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;0;31;31;247405
CAPITAL;"D.E.REG. LESTE 1  ";2835;40017;"EE ERMELINO MATARAZZO         ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;8;31;276135
CAPITAL;"D.E.REG. LESTE 1  ";3074;40062;EE GERALDO DOMINGOS CORTEZ-PF.;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;0;31;31;250853
CAPITAL;"D.E.REG. LESTE 1  ";3220;40071;"EE MILTON CRUZEIRO-PROF.     ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;1;1;31;224659
CAPITAL;"D.E.REG. LESTE 1  ";37011;47941;EE GERALDO C.MOREIRA-PROF.DR.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;240032
CAPITAL;"D.E.REG. LESTE 1  ";904569;69391;EE JOAQUIM TORRES SANTIAGO-PF.;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;164992
CAPITAL;"D.E.REG. LESTE 1  ";910797;77805;"EE TITO LIVIO FERREIRA-PROF. ";"SAO PAULO                              ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;1;0;0;0;0;0;0;6;31;174164
CAPITAL;"D.E.REG. LESTE 1  ";910797;77805;"EE TITO LIVIO FERREIRA-PROF. ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;2;0;0;0;0;0;0;3;31;168642
CAPITAL;"D.E.REG. LESTE 1  ";910797;77805;"EE TITO LIVIO FERREIRA-PROF. ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;132651
CAPITAL;"D.E.REG. LESTE 1  ";910843;78805;"EE THEREZINHA ARANHA MANTELLI ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;0;2;31;498527
CAPITAL;"D.E.REG. LESTE 1  ";915683;82779;"EE ZILDA ARNS NEUMANN         ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;256738
CAPITAL;"D.E.REG. LESTE 2   ";2860;40037;"EE ESTELA BORGES MORATO       ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;263457
CAPITAL;"D.E.REG. LESTE 2   ";2999;40048;"EE SHINQUICHI AGARI           ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;201418
CAPITAL;"D.E.REG. LESTE 2   ";3013;40033;"EE DIOGO DE FARIA-DR.        ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;0;16;31;223686
CAPITAL;"D.E.REG. LESTE 2   ";3037;40030;"EE ATAULPHO ALVES             ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;172723
CAPITAL;"D.E.REG. LESTE 2   ";3049;40028;"EE ANTONIO DE PADUA VIEIRA    ";"SAO PAULO                              ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;243860
CAPITAL;"D.E.REG. LESTE 2   ";3049;40028;"EE ANTONIO DE PADUA VIEIRA    ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;15;0;0;0;0;15;31;362605
CAPITAL;"D.E.REG. LESTE 2   ";3050;40060;EE ELIZA RACHEL M.SOUZA-PROFA.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;30;0;0;0;30;31;254154
CAPITAL;"D.E.REG. LESTE 2   ";5929;31972;"EE PARQUE JARDIM HELENA       ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;2;0;0;0;0;0;0;2;31;271358
CAPITAL;"D.E.REG. LESTE 2   ";36791;46728;"EE FORCA AEREA BRASILEIRA     ";"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;299600
CAPITAL;"D.E.REG. LESTE 2   ";39123;52852;"EE CHARLES DE GAULLE          ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;19;31;137177
CAPITAL;"D.E.REG. LESTE 2   ";44313;58516;EE JOAO PRADO MARGARIDO-PROF.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;19;31;180561
CAPITAL;"D.E.REG. LESTE 2   ";44349;58517;EE WILSON ROBERTO SIMONINI-PF.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;4;31;275977
CAPITAL;"D.E.REG. LESTE 2   ";46224;60073;"EE PEDRO MOREIRA MATOS-PROF. ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;30;31;193361
CAPITAL;"D.E.REG. LESTE 2   ";46224;60073;"EE PEDRO MOREIRA MATOS-PROF. ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;7;31;200131
CAPITAL;"D.E.REG. LESTE 2   ";46224;60073;"EE PEDRO MOREIRA MATOS-PROF. ";"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;1;1;31;148681
CAPITAL;"D.E.REG. LESTE 2   ";283903;29072;"EE PAULO KOBAYASHI            ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;241155
CAPITAL;"D.E.REG. LESTE 2   ";284300;29073;"EE LUIZ AMBRA-DESEMBARGADOR   ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;252528
CAPITAL;"D.E.REG. LESTE 2   ";434292;93902;EE CRISTINA DE CASTRO PAES PFA;"SAO PAULO                              ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;0;16;31;274028
CAPITAL;"D.E.REG. LESTE 2   ";444121;94373;EE MARILIA S.C.POLILLO-PROFA.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;1;0;0;0;0;0;0;2;31;222692
CAPITAL;"D.E.REG. LESTE 2   ";902871;69020;EE PEDRO BRASIL BANDECCHI-PROF;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;142377
CAPITAL;"D.E.REG. LESTE 2   ";904636;69454;"EE LAURO C.GOMES REIS-DR.    ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;0;31;31;199441
CAPITAL;"D.E.REG. LESTE 2   ";906165;71079;EE CLOVIS RENE CALABREZ-PROF.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;3;31;238889
CAPITAL;"D.E.REG. LESTE 2   ";907157;72908;EE CAETANO ZAMITTI MAMMANA-PF.;"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;171085
CAPITAL;"D.E.REG. LESTE 2   ";915701;82781;"EE BRENO DI GRADO-PROF.      ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;1;1;31;299049
CAPITAL;"D.E.REG. LESTE 2   ";925202;26135;EE       JOSE CELESTINO BOURRO;"SAO PAULO                              ";QAE;1;4343;SECRETARIO DE ESCOLA;A;0;0;0;0;0;0;0;0;31;31;145540
CAPITAL;"D.E.REG. LESTE 3  ";0;56637;"EE ORLANDO SILVA              ";"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;236661
CAPITAL;"D.E.REG. LESTE 3  ";44325;58666;"EE SALIM FARAH MALUF          ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;10;0;0;0;0;0;10;31;149085
CAPITAL;"D.E.REG. LESTE 3  ";44325;58666;"EE SALIM FARAH MALUF          ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;354279
CAPITAL;"D.E.REG. LESTE 3  ";44325;58666;"EE SALIM FARAH MALUF          ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;1;0;0;0;0;0;0;1;31;209131
CAPITAL;"D.E.REG. LESTE 3  ";433482;93375;"EE JARDIM PEDRA BRANCA        ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;193578
CAPITAL;"D.E.REG. LESTE 3  ";902615;67169;"EE ANTONIETA SOUZA ALCANTARA  ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;277718
CAPITAL;"D.E.REG. LESTE 3  ";902883;69022;"EE LUIS VAZ DE CAMOES         ";"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;267066
CAPITAL;"D.E.REG. LESTE 3  ";904582;69394;"EE MARIA A.FERRAZ-BIBLIOTEC. ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;14;31;269210
CAPITAL;"D.E.REG. LESTE 3  ";904582;69394;"EE MARIA A.FERRAZ-BIBLIOTEC. ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;15;31;167185
CAPITAL;"D.E.REG. LESTE 3  ";906967;71942;EE SALVADOR A.GOSSENS-PRESID.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;31;0;0;0;0;0;31;31;350589
CAPITAL;"D.E.REG. LESTE 3  ";908368;73488;"EE OSWALDO GAGLIARDI          ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;197592
CAPITAL;"D.E.REG. LESTE 3  ";909166;76950;EE CARMELINDA M.PEREIRA-PROFA.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;227679
CAPITAL;"D.E.REG. LESTE 3  ";910831;78806;"EE GERALDINO DOS SANTOS-DEP. ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;131658
CAPITAL;"D.E.REG. LESTE 3  ";914712;81155;"EE SERGIO ESTANISLAU CAMARGO  ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;356176
CAPITAL;"D.E.REG. LESTE 3  ";916742;89622;"EE SIMAO MATHIAS-PROF.       ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;2;0;0;0;0;2;31;148462
CAPITAL;"D.E.REG. LESTE 3  ";920265;16051;"EE FULVIO ABRAMO              ";"SAO PAULO                              ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;169643
CAPITAL;"D.E.REG. LESTE 3  ";922900;21442;"EE JARDIM WILMA FLOR          ";"SAO PAULO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;441383
CAPITAL;"D.E.REG. LESTE 3  ";922912;21443;"EE PAULO ROLIM ROSA PROFESSOR ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;21;31;236306
CAPITAL;"D.E.REG. LESTE 3  ";923916;23474;EE MARCOS ANTONIO COSTA-PROF.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;186788
CAPITAL;"D.E.REG. LESTE 3  ";926048;27117;"EE BARRO BRANCO II            ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;1;31;160104
CAPITAL;"D.E.REG. LESTE 3  ";926048;27117;"EE BARRO BRANCO II            ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;13;0;0;0;0;0;18;31;205457
CAPITAL;"D.E.REG. LESTE 4  ";1752;39910;"EE AROLDO AZEVEDO-PROF.      ";"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;176291
CAPITAL;"D.E.REG. LESTE 4  ";2471;40010;"EE ZALINA ROLIM-DONA          ";"SAO PAULO                              ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;0;0;0;0;0;0;0;25;31;147096
CAPITAL;"D.E.REG. LESTE 4  ";2549;39978;EE ADELAIDE FERRAZ OLIVEIRA-PF;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;278015
CAPITAL;"D.E.REG. LESTE 4  ";2636;39989;"EE HENRIQUE-INFANTE DOM       ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;30;31;276561
CAPITAL;"D.E.REG. LESTE 4  ";3104;40058;"EE CIDADE DE HIROSHIMA        ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;0;2;31;481698
CAPITAL;"D.E.REG. LESTE 4  ";3189;40054;EE ALFREDO MACHADO PEDROSA-PF.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;17;31;259696
CAPITAL;"D.E.REG. LESTE 4  ";3273;40074;"EE SAO JOAO EVANGELISTA       ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;4;31;250083
CAPITAL;"D.E.REG. LESTE 4  ";3300;40059;"EE ALFREDO ASHCAR-PROF.      ";"SAO PAULO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;2;0;0;0;2;31;439943
CAPITAL;"D.E.REG. LESTE 4  ";41725;57255;EE MARIA FERRAZ CAMPOS-PROFA.;"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;2;0;0;0;0;0;0;2;31;165585
CAPITAL;"D.E.REG. LESTE 4  ";43928;58303;"EE JORGE DUPRAT FIGUEIREDO    ";"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;198642
CAPITAL;"D.E.REG. LESTE 4  ";48628;62301;EE EMIR M.NOGUEIRA-JORN.PROF.;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;0;31;31;243356
CAPITAL;"D.E.REG. LESTE 4  ";902639;67167;"EE JOAO CAMARGO-PROF.        ";"SAO PAULO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;219679
CAPITAL;"D.E.REG. LESTE 4  ";902792;69014;"EE JULIETA FARAO-PROFA.      ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;1;31;342646
CAPITAL;"D.E.REG. LESTE 4  ";902809;69015;EE ARTHUR CHAGAS JUNIOR-PROF.;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;237115
CAPITAL;"D.E.REG. LESTE 4  ";907112;72072;EE SERGIO SILVA NOBREZA-PROF.;"SAO PAULO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;25;25;31;165437
CAPITAL;"D.E.REG. LESTE 4  ";909087;76942;EE KIMAKO KAMADA KINOSHITA-PF.;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;207897
CAPITAL;"D.E.REG. LESTE 4  ";914678;81150;EE OCTAVIO M.FERRAZ-ENGENHEIRO;"SAO PAULO                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;15;0;0;0;15;31;237113
CAPITAL;"D.E.REG. LESTE 4  ";922894;21441;"EE SAPOPEMBA                  ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;31;0;0;0;0;0;31;31;339752
CAPITAL;"D.E.REG. LESTE 5  ";0;23848;"D.E.REG. LESTE 5  ";"SAO PAULO                              ";QM-SUPORTE;2;6444;SUPERVISOR DE ENSINO;A;0;0;0;9;0;0;0;0;9;31;338290
CAPITAL;"D.E.REG. LESTE 5  ";0;23848;"D.E.REG. LESTE 5  ";"SAO PAULO                              ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;D;1;0;0;0;0;0;0;0;2;31;273697
CAPITAL;"D.E.REG. LESTE 5  ";796;39817;"EE HEROIS DA FEB              ";"SAO PAULO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;0;2;31;426768
